179,"Amoxicillinum","Amotaks DIS, tabl. , 750 mg","16 tabl. (2 blist.po 8 szt.)",5909991043629,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",8.55,9.15,12.18,11.03,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",4.35
180,"Amoxicillinum","Amotaks DIS, tabl. , 1 g","16 tabl. (2 blist.po 8 szt.)",5909991043728,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",10.52,11.26,15.02,14.71,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",3.51
181,"Amoxicillinum","Duomox, tabl. , 250 miligram","20 tabl. (4 blist.po 5 szt.)",5909990063215,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",5.79,6.2,7.61,4.6,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",6.21
182,"Amoxicillinum","Duomox, tabl. , 500 miligram","20 tabl. (4 blist.po 5 szt.)",5909990063314,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",9,9.63,12.25,9.2,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",6.25
183,"Amoxicillinum","Duomox, tabl. , 1000 miligram","20 tabl.",5909990063413,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",13.15,14.07,18.39,18.39,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",3.2
184,"Amoxicillinum","Duomox, tabl. , 375 miligram","20 tabl. (4 blist.po 5 szt.)",5909990328314,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",7.27,7.78,9.86,6.9,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",6.16
185,"Amoxicillinum","Duomox, tabl. , 750 miligram","20 tabl. (4 blist.po 5 szt.)",5909990328413,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",10.26,10.98,14.59,13.79,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",4
186,"Amoxicillinum","Hiconcil, kaps. twarde, 250 mg","16 kaps.",5909990066018,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",3.24,3.47,4.59,3.68,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",4.11
187,"Amoxicillinum","Hiconcil, kaps. twarde, 500 mg","16 kaps.",5909990066117,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",5.8,6.21,8.4,7.36,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",4.24
188,"Amoxicillinum","Hiconcil, proszek do sporządzania zawiesiny doustnej, 250 mg/5ml","100 ml",5909990083619,40909,"2 lata","88.2, Penicyliny półsyntetyczne doustne - płynne postacie farmaceutyczne",5.8,6.21,8.57,8.57,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",3.2
189,"Amoxicillinum","Hiconcil, proszek do sporządzania zawiesiny doustnej, 125/5 mg/ml","60 ml",5909990086016,40909,"2 lata","88.2, Penicyliny półsyntetyczne doustne - płynne postacie farmaceutyczne",4.62,4.94,5.68,2.57,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",5.68
190,"Amoxicillinum","Ospamox, proszek do sporządzania zawiesiny doustnej, 0,125 g/5 ml","60 ml (5,1 g)",5909990086580,40909,"2 lata","88.2, Penicyliny półsyntetyczne doustne - płynne postacie farmaceutyczne",3.78,4.04,4.78,2.57,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",4.78
191,"Amoxicillinum","Ospamox, tabl. powl., 0,5 g","16 tabl.",5909990293124,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",5.72,6.12,8.31,7.36,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",4.15
192,"Amoxicillinum","Ospamox, tabl. powl., 0,75 g","16 tabl.",5909990293223,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",8.42,9.01,12.04,11.03,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",4.21
193,"Amoxicillinum","Ospamox, tabl. powl., 1 g","16 tabl.",5909990293322,40909,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",9.72,10.4,14.15,14.15,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",3.2
194,"Amoxicillinum","Ospamox 1000 mg, tabl. , 1000 mg","20 tabl.",5909990778041,41153,"2 lata","88.1, Penicyliny półsyntetyczne doustne - stałe postacie farmacutyczne",12.96,13.87,18.18,18.18,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,"ryczałt",3.2
195,"Amoxicillinum + Acidum clavulanicum","Amoclan, tabl. powl., 875+125 g","14 tabl. (but.)",5909990572991,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",25.27,27.04,33.52,33,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,17.02
196,"Amoxicillinum + Acidum clavulanicum","Amoksiklav, tabl. powl., 0,25+0,125 g","21 tabl.",5909990077120,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",16.2,17.33,21.11,14.14,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,14.04
197,"Amoxicillinum + Acidum clavulanicum","Amoksiklav, tabl. powl., 0,5+0,125 g","14 tabl. (blist.)",5909990081912,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",15.12,16.18,20.71,18.86,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,11.28
198,"Amoxicillinum + Acidum clavulanicum","Amoksiklav, tabl. powl., 0,5+0,125 g","21 tabl. (but.)",5909990081929,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",19.98,21.38,27.3,27.3,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,13.65
199,"Amoxicillinum + Acidum clavulanicum","Amoksiklav, tabl. powl., 0,875+0,125 g","14 tabl. (2 blist.po 7 szt.)",5909990411115,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",24.84,26.58,33.06,33,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,16.56
200,"Amoxicillinum + Acidum clavulanicum","Amoksiklav, proszek do sporządzania zawiesiny doustnej, 0,4+0,057 g/5ml","35 ml (8,75 g)",5909990894819,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",9.18,9.82,12.21,7.87,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,8.28
201,"Amoxicillinum + Acidum clavulanicum","Amoksiklav, proszek do sporządzania zawiesiny doustnej, 0,4+0,057 g/5ml","70 ml (17,5 g)",5909990894826,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",15.93,17.05,21.07,15.73,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,13.21
202,"Amoxicillinum + Acidum clavulanicum","Amoksiklav, proszek do sporządzania zawiesiny doustnej, 0,4+0,057 g/5ml","140 ml (35 g)",5909990894833,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",23.76,25.42,31.7,31.46,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,15.97
203,"Amoxicillinum + Acidum clavulanicum","Amoksiklav QUICKTAB 1000 mg, tabl. do sporządzania zawiesiny doustnej /tabl. ulegające rozpadowi w jamie ustnej, 0,875+0,125 g","14 tabl. (2 blist.po 7 szt.)",5909990649747,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",21.6,23.11,29.74,29.74,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,14.87
204,"Amoxicillinum + Acidum clavulanicum","Amoksiklav QUICKTAB 625 mg, tabl. do sporządzania zawiesiny doustnej /tabl. ulegające rozpadowi w jamie ustnej, 0,5+0,125 g","14 tabl. (2 blist.po 7 szt.)",5909990646906,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",12.42,13.29,17.94,17.94,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,8.97
205,"Amoxicillinum + Acidum clavulanicum","Augmentin, tabl. powl., 250+125 mg","21 tabl. (3 blist.po 7 szt.)",5909990064120,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",15.66,16.76,20.54,14.14,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,13.47
206,"Amoxicillinum + Acidum clavulanicum","Augmentin, tabl. powl., 500+125 mg","14 tabl. (2 blist.po 7 szt.)",5909990368235,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",17.28,18.49,23.02,18.86,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,13.59
207,"Amoxicillinum + Acidum clavulanicum","Augmentin, proszek do sporządzania zawiesiny doustnej, 400+57 mg/5ml","35 ml (5,3 g)",5909990419319,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",11.34,12.13,14.52,7.87,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,10.59
208,"Amoxicillinum + Acidum clavulanicum","Augmentin, proszek do sporządzania zawiesiny doustnej, 400+57 mg/ml","70 ml (10,6 g)",5909990419326,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",20.52,21.96,25.97,15.73,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,18.11
209,"Amoxicillinum + Acidum clavulanicum","Augmentin, proszek do sporządzania zawiesiny doustnej, 400+57 mg/ml","140 ml (21 g)",5909990419333,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",27,28.89,35.17,31.46,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,19.44
210,"Amoxicillinum + Acidum clavulanicum","Augmentin, tabl. powl., 875+125 mg","14 tabl. (2 blist.po 7 szt.)",5909990717521,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",28.62,30.62,37.1,33,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,20.6
211,"Amoxicillinum + Acidum clavulanicum","Augmentin, tabl. powl., 875+125 mg","14 tabl.",5909997198385,40969,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",24.84,26.58,33.06,33,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,16.56
212,"Amoxicillinum + Acidum clavulanicum","Augmentin, tabl. powl., 500+125 mg","14 tabl.",5909997199702,40969,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",14.21,15.2,19.73,18.86,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,10.3
213,"Amoxicillinum + Acidum clavulanicum","Augmentin, tabl. powl., 500+125 mg","14 tabl.",5909997200576,41091,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",14.15,15.14,19.67,18.86,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,10.24
214,"Amoxicillinum + Acidum clavulanicum","Augmentin ES, proszek do sporządzania zawiesiny doustnej, 600+ 42,9 mg/5ml","50 ml (but.)",5909990614288,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",20.52,21.96,26.15,16.85,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,17.73
215,"Amoxicillinum + Acidum clavulanicum","Augmentin ES, proszek do sporządzania zawiesiny doustnej, 600+42,9 mg/5ml","100 ml (but.)",5909990614318,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",32.94,35.25,41.8,33.71,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,24.95
216,"Amoxicillinum + Acidum clavulanicum","Augmentin SR, tabl. o przedłużonym uwalnianiu, 1000+62,5 mg","28 tabl. (7 blist.po 4 szt.)",5909990041985,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",50.67,54.22,64.78,64.78,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,32.39
217,"Amoxicillinum + Acidum clavulanicum","Forcid 1000, tabl. do sporządzania zawiesiny doustnej, 875+125 mg","14 tabl. (2 blist.po 7 szt.)",5909990219087,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",25.92,27.73,34.21,33,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,17.71
218,"Amoxicillinum + Acidum clavulanicum","Forcid 312, tabl. do sporządzania zawiesiny doustnej, 250+62,5 mg","20 tabl. (5 blist.po 4 szt.)",5909990968015,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",16.5,17.66,21.32,13.47,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,14.59
219,"Amoxicillinum + Acidum clavulanicum","Forcid 625, tabl. do sporządzania zawiesiny doustnej, 500+125 mg","14 tabl. (2 blist.po 7 szt.)",5909990968114,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",14.2,15.19,19.72,18.86,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,10.29
220,"Amoxicillinum + Acidum clavulanicum","Taromentin, tabl. powl., 0,5+0,125 g","21 tabl.",5909990430611,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",19.87,21.26,27.18,27.18,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,13.59
221,"Amoxicillinum + Acidum clavulanicum","Taromentin, tabl. powl., 0,5+0,125 g","14 tabl.",5909990430628,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",14.15,15.14,19.67,18.86,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,10.24
222,"Amoxicillinum + Acidum clavulanicum","Taromentin, proszek do sporządzania zawiesiny doustnej, 0,4+0,057 g/5ml","140 ml (25,2 g)",5909990793587,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",23.54,25.19,31.46,31.46,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,15.73
223,"Amoxicillinum + Acidum clavulanicum","Taromentin, proszek do sporządzania zawiesiny doustnej, 0,4+0,057 g/5ml","35 ml (6,3 g)",5909990793594,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",8.96,9.59,11.98,7.87,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,8.05
224,"Amoxicillinum + Acidum clavulanicum","Taromentin, proszek do sporządzania zawiesiny doustnej, 0,4+0,057 g/5ml","70 ml (12,6 g)",5909990793600,40909,"2 lata","89.2, Penicyliny doustne z inhibitorami betalaktamaz - płynne postacie farmaceutyczne",15.71,16.81,20.82,15.73,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,12.96
225,"Amoxicillinum + Acidum clavulanicum","Taromentin, tabl. powl., 0,875+0,125 g","14 tabl. (2 blist.po 7 szt.)",5909991087715,40909,"2 lata","89.1, Penicyliny doustne z inhibitorami betalaktamaz - stałe postacie farmaceutyczne",24.79,26.53,33,33,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,16.5
226,"Anastrozolum","Anastralan, tabl. powl., 1 mg","28 tabl.",5909990670468,"2012-01-01/2012-07-01","2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",91.8,98.23,110.77,92.87,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii, Wczesny rak piersi w I rzucie hormonoterapii",,"bezpłatny",17.9
227,"Anastrozolum","Anastrozol Bluefish, tabl. powl., 1 mg","28 tabl.",5909990802432,41030,"2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",96.12,102.85,115.39,92.87,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii, Wczesny rak piersi w I rzucie hormonoterapii",,"bezpłatny",22.52
228,"Anastrozolum","Anastrozol medac, tabl. powl., 1 mg","28 tabl.",5909990786497,"2012-03-01/2012-09-01","2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",75.07,80.32,92.86,92.86,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii, Wczesny rak piersi w I rzucie hormonoterapii",,"bezpłatny",0
229,"Anastrozolum","Ansyn, tabl. powl., 1 mg","28 tabl. (4 blist.po 7 szt.)",5909990635511,"2012-01-01/2012-05-01","2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",87.7,93.84,106.39,92.87,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii, Wczesny rak piersi w I rzucie hormonoterapii",,"bezpłatny",13.52
230,"Anastrozolum","Apo-Nastrol, tabl. powl., 1 mg","28 tabl. (blist.)",5909990802050,"2012-05-01/2012-09-01","2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",91.93,98.37,110.91,92.87,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii, Wczesny rak piersi w I rzucie hormonoterapii",,"bezpłatny",18.04
231,"Anastrozolum","Arimidex, tabl. powl., 1 mg","28 tabl. (blist.)",5909990756711,40909,"2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",118.8,127.12,139.66,92.87,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii, Wczesny rak piersi w I rzucie hormonoterapii",,"bezpłatny",46.79
232,"Anastrozolum","Atrozol , tabl. powl., 1 mg","28 tabl.",5909991090029,"2012-01-01/2012-05-01","2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",93.42,99.96,112.51,92.87,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii, Wczesny rak piersi w I rzucie hormonoterapii",,"bezpłatny",19.64
233,"Anastrozolum","Egistrozol, tabl. powl., 1 mg","28 tabl. (2 blist.po 14 szt.)",5909990082148,40909,"2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",84.35,90.25,102.79,92.87,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii, Wczesny rak piersi w I rzucie hormonoterapii",,"bezpłatny",9.92
234,"Anastrozolum","Mamostrol, tabl. powl., 1 mg","28 tabl. (2 blist.po 14 szt.)",5909990082346,"2012-01-01/2012-03-01","2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",86.4,92.45,104.99,92.87,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii, Wczesny rak piersi w I rzucie hormonoterapii",,"bezpłatny",12.12
235,"Anastrozolum","Symanastrol, tabl. powl., 1 mg","28 tabl.",5909990661909,40909,"2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",130.26,139.38,151.93,92.87,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii",,"bezpłatny",59.06
236,"Anastrozolum","Zolastrol, tabl. powl., 1 miligram","28 tabl.",5909990666379,40909,"2 lata","132.0, Leki przeciwnowotworowe i immunomodulujace - inhibitory enzymów - doustne inhibitory aromatazy",130.25,139.37,151.92,92.87,"Nowotwory złośliwe; Rak piersi w II rzucie hormonoterapii",,"bezpłatny",59.05
237,"Aprepitantum","Emend, kaps., 0,125 g ;0,08 g (1+2 tabl.) mg","3 kaps. (1 x 0,125g + 2 x 0,08g)",5909990007387,"2012-01-01 – dla kolumny M, 2012-03-01 – dla kolumny N","2 lata","8.0, Leki przeciwwymiotne - inne - aprepitant",210.6,225.34,243.48,243.48,"Wczesne albo opóźnione wymioty u osób dorosłych związane z silnie emetogenną chemioterapią z zastosowaniem cisplatyny w dawce >70 mg/m2 – profilaktyka","Wczesne lub opóźnione wymioty u osób dorosłych związane z silnie emetogenną chemioterapią z zastosowaniem doksorubicyny i cyklofosfamidu - profilaktyka","ryczałt",3.2
238,"Aqua pro injectione","Aqua pro injectione Polpharma, Aqua pro injectione, rozpuszczalnik do sporządzenia leków parenteralnych, 5 ml","100 amp.a 5 ml",5909990248230,40909,"2 lata","218.3, Płyny i rozcieńczalniki do wstrzykiwań - woda do wstrzykiwań",18,19.26,23.3,15.88,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,15.36
239,"Aqua pro injectione","Aqua pro injectione Polpharma, Aqua pro injectione, rozpuszczalnik do sporządzenia leków parenteralnych, 10 ml","100 amp.a 10 ml",5909990248247,40909,"2 lata","218.3, Płyny i rozcieńczalniki do wstrzykiwań - woda do wstrzykiwań",23.77,25.43,31.75,31.75,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji",,0.5,15.88
240,"Aripiprazolum","Abilify, tabl. , 15 mg","28 tabl. (blist.)",5909990002306,40969,"2 lata","178.7, Leki przeciwpsychotyczne - aripiprazol",362.53,387.91,410.11,410.11,"Choroba afektywna dwubiegunowa, Schizofrenia",,"ryczałt",3.2
241,"Atenololum","Atenolol Sanofi 25, tabl. , 25 mg","60 tabl. (6 blist.po 10 szt.)",5909990370610,"2012-01-01 – dla kolumny M, 2012-03-01 – dla kolumny N","2 lata","40.0, Leki beta-adrenolityczne - selektywne - do stosowania doustnego",2.4,2.57,4.66,4.66,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji","Nadciśnienie tętnicze, przewlekła choroba nerek, leczenie renoprotekcyjne - u dzieci do 18 roku życia","ryczałt",3.2
242,"Atenololum","Atenolol Sanofi 50, tabl. , 50 mg","30 tabl. (3 blist.po 10 szt.)",5909990011414,"2012-01-01 – dla kolumny M, 2012-03-01 – dla kolumny N","2 lata","40.0, Leki beta-adrenolityczne - selektywne - do stosowania doustnego",2.15,2.3,4.39,4.39,"We wszystkich zarejestrowanych wskazaniach na dzień wydania decyzji","Nadciśnienie tętnicze, przewlekła choroba nerek, leczenie renoprotekcyjne - u dzieci do 18 roku życia","ryczałt",3.2
243,"Atomoxetinum","Strattera, kaps. twarde, 10 mg","7 kaps.",5909990568550,40909,"2 lata","185.0, Leki psychoanaleptyczne - metylfenidat, atomoksetyna",71.97,77.01,78.59,4.33,"Nadpobudliwość psychoruchowa z deficytem uwagi oraz ze współistniejącymi chorobami, takimi jak: tiki, zespół Tourette’a, zaburzenia lękowe lub z udokumentowaną nietolerancją bądź niepowodzeniem terapii lekami psychostymulującymi jako element pełnego programu leczenia u dzieci od 6 roku życia oraz u młodzieży.",,"ryczałt",77.46
244,"Atomoxetinum","Strattera, kaps. twarde, 10 mg","28 kaps.",5909990568574,40909,"2 lata","185.0, Leki psychoanaleptyczne - metylfenidat, atomoksetyna",287.88,308.03,312.67,17.34,"Nadpobudliwość psychoruchowa z deficytem uwagi oraz ze współistniejącymi chorobami, takimi jak: tiki, zespół Tourette’a, zaburzenia lękowe lub z udokumentowaną nietolerancją bądź niepowodzeniem terapii lekami psychostymulującymi jako element pełnego programu leczenia u dzieci od 6 roku życia oraz u młodzieży.",,"ryczałt",298.53
245,"Atomoxetinum","Strattera, kaps. twarde, 18 mg","7 kaps.",5909990568628,40909,"2 lata","185.0, Leki psychoanaleptyczne - metylfenidat, atomoksetyna",71.97,77.01,79.64,7.8,"Nadpobudliwość psychoruchowa z deficytem uwagi oraz ze współistniejącymi chorobami, takimi jak: tiki, zespół Tourette’a, zaburzenia lękowe lub z udokumentowaną nietolerancją bądź niepowodzeniem terapii lekami psychostymulującymi jako element pełnego programu leczenia u dzieci od 6 roku życia oraz u młodzieży.",,"ryczałt",75.04
246,"Atomoxetinum","Strattera, kaps. twarde, 18 mg","28 kaps.",5909990568642,40909,"2 lata","185.0, Leki psychoanaleptyczne - metylfenidat, atomoksetyna",287.88,308.03,314.77,31.21,"Nadpobudliwość psychoruchowa z deficytem uwagi oraz ze współistniejącymi chorobami, takimi jak: tiki, zespół Tourette’a, zaburzenia lękowe lub z udokumentowaną nietolerancją bądź niepowodzeniem terapii lekami psychostymulującymi jako element pełnego programu leczenia u dzieci od 6 roku życia oraz u młodzieży.",,"ryczałt",286.76
247,"Atomoxetinum","Strattera, kaps. twarde, 25 mg","7 kaps.",5909990568666,40909,"2 lata","185.0, Leki psychoanaleptyczne - metylfenidat, atomoksetyna",71.97,77.01,80.46,10.84,"Nadpobudliwość psychoruchowa z deficytem uwagi oraz ze współistniejącymi chorobami, takimi jak: tiki, zespół Tourette’a, zaburzenia lękowe lub z udokumentowaną nietolerancją bądź niepowodzeniem terapii lekami psychostymulującymi jako element pełnego programu leczenia u dzieci od 6 roku życia oraz u młodzieży.",,"ryczałt",72.82
248,"Atomoxetinum","Strattera, kaps. twarde, 25 mg","28 kaps.",5909990568680,40909,"2 lata","185.0, Leki psychoanaleptyczne - metylfenidat, atomoksetyna",287.88,308.03,316.43,43.34,"Nadpobudliwość psychoruchowa z deficytem uwagi oraz ze współistniejącymi chorobami, takimi jak: tiki, zespół Tourette’a, zaburzenia lękowe lub z udokumentowaną nietolerancją bądź niepowodzeniem terapii lekami psychostymulującymi jako element pełnego programu leczenia u dzieci od 6 roku życia oraz u młodzieży.",,"ryczałt",276.29
249,"Atomoxetinum","Strattera, kaps. twarde, 40 mg","7 kaps.",5909990568703,40909,"2 lata","185.0, Leki psychoanaleptyczne - metylfenidat, atomoksetyna",71.97,77.01,81.66,17.34,"Nadpobudliwość psychoruchowa z deficytem uwagi oraz ze współistniejącymi chorobami, takimi jak: tiki, zespół Tourette’a, zaburzenia lękowe lub z udokumentowaną nietolerancją bądź niepowodzeniem terapii lekami psychostymulującymi jako element pełnego programu leczenia u dzieci od 6 roku życia oraz u młodzieży.",,"ryczałt",67.52
250,"Atomoxetinum","Strattera, kaps. twarde, 40 mg","28 kaps.",5909990568727,40909,"2 lata","185.0, Leki psychoanaleptyczne - metylfenidat, atomoksetyna",287.88,308.03,318.82,69.35,"Nadpobudliwość psychoruchowa z deficytem uwagi oraz ze współistniejącymi chorobami, takimi jak: tiki, zespół Tourette’a, zaburzenia lękowe lub z udokumentowaną nietolerancją bądź niepowodzeniem terapii lekami psychostymulującymi jako element pełnego programu leczenia u dzieci od 6 roku życia oraz u młodzieży.",,"ryczałt",252.67
